stock_code,golden_cross_date_30m,macd_30m,pre_macd_30m,is_matched,match_type,days_difference,trend_date_daily,match_score,price_up_1d,price_up_2d,price_up_3d,price_up_5d
000156.SZ,2025-12-10,0.004,0.0,False,未匹配,,,0,,,,
000157.SZ,2025-12-01,-0.008,-0.012,False,未匹配,,,0,,,,
000157.SZ,2025-12-02,0.008,-0.002,False,未匹配,,,0,0.855745721271397,2.9339853300733525,5.5012224938875445,
000157.SZ,2025-12-03,0.024,0.018,False,未匹配,,,0,2.0606060606060597,4.606060606060615,,
000157.SZ,2025-12-04,0.0,-0.002,False,未匹配,,,0,2.494061757719725,,,0.8313539192399084
000157.SZ,2025-12-05,0.04,0.018,True,后三天,3.0,2025-12-10,75,,,,0.23174971031285715
000157.SZ,2025-12-10,-0.034,-0.05,True,当日,0.0,2025-12-10,90,,,,
000158.SZ,2025-12-01,0.068,0.058,False,未匹配,,,0,,,,
000158.SZ,2025-12-04,-0.098,-0.124,False,未匹配,,,0,,,,
000158.SZ,2025-12-05,0.072,0.082,False,未匹配,,,0,,,,
000158.SZ,2025-12-08,0.132,0.122,False,未匹配,,,0,,,,
000158.SZ,2025-12-09,0.094,0.106,False,未匹配,,,0,,,,
000158.SZ,2025-12-10,-0.068,-0.086,False,未匹配,,,0,,,,
000159.SZ,2025-12-01,0.056,0.062,False,未匹配,,,0,,,,
000159.SZ,2025-12-02,-0.014,-0.024,False,未匹配,,,0,,,,
000159.SZ,2025-12-03,-0.014,-0.02,False,未匹配,,,0,,,,
000159.SZ,2025-12-05,-0.006,-0.012,False,未匹配,,,0,,,,
000159.SZ,2025-12-08,0.008,0.004,False,未匹配,,,0,,,,
000166.SZ,2025-12-01,0.01,0.008,False,未匹配,,,0,,,-1.7374517374517346,
000166.SZ,2025-12-04,-0.004,-0.008,True,后一天,1.0,2025-12-05,70,1.7681728880157142,,,2.9469548133595356
000166.SZ,2025-12-05,0.008,0.006,True,当日,0.0,2025-12-05,90,,,1.9305019305019409,
000166.SZ,2025-12-08,0.046,0.028,False,未匹配,,,0,-0.7575757575757582,,,
000166.SZ,2025-12-10,-0.018,-0.028,False,未匹配,,,0,,,,
000301.SZ,2025-12-01,0.032,0.024,False,未匹配,,,0,,,,
000301.SZ,2025-12-02,0.024,0.012,False,未匹配,,,0,,,,
000301.SZ,2025-12-03,0.016,0.008,False,未匹配,,,0,,,,
000301.SZ,2025-12-05,-0.04,-0.058,False,未匹配,,,0,,,,
000301.SZ,2025-12-08,0.032,0.038,False,未匹配,,,0,,,,
000301.SZ,2025-12-09,-0.03,-0.042,False,未匹配,,,0,,,,
000301.SZ,2025-12-10,-0.02,-0.026,False,未匹配,,,0,,,,
000333.SZ,2025-12-01,-0.094,-0.13,False,未匹配,,,0,1.9125000000000014,2.937499999999993,2.3874999999999957,
000333.SZ,2025-12-02,0.174,-0.028,False,未匹配,,,0,1.0057647491720756,0.46608610327486255,0.8463142401569945,
000333.SZ,2025-12-03,0.272,0.214,False,未匹配,,,0,-0.5343047965998758,-0.15786278081359498,,-0.7893139040679922
000333.SZ,2025-12-05,-0.198,-0.256,False,未匹配,,,0,,,-0.632449525662851,-2.6757479931890087
000333.SZ,2025-12-08,-0.184,-0.232,False,未匹配,,,0,-1.7625458996327998,-2.056303549571612,,
000333.SZ,2025-12-10,-0.27,-0.354,False,未匹配,,,0,,,,
000338.SZ,2025-12-01,-0.008,-0.018,False,未匹配,,,0,-1.5561959654178854,-1.6138328530259431,-0.17291066282421405,
000338.SZ,2025-12-03,-0.024,-0.04,False,未匹配,,,0,1.4645577035735209,3.573520796719387,,1.9917984768599875
000338.SZ,2025-12-04,0.016,-0.024,False,未匹配,,,0,2.0785219399538075,,,
000338.SZ,2025-12-05,0.086,0.032,False,未匹配,,,0,,,-1.527149321266966,-1.1877828054298691
000338.SZ,2025-12-10,-0.052,-0.068,False,未匹配,,,0,,,,
000400.SZ,2025-12-01,0.15,0.106,False,未匹配,,,0,,,,
000400.SZ,2025-12-03,-0.036,-0.056,False,未匹配,,,0,,,,
000400.SZ,2025-12-04,-0.022,-0.03,False,未匹配,,,0,,,,
000400.SZ,2025-12-05,0.062,0.02,False,未匹配,,,0,,,,
000400.SZ,2025-12-08,0.104,0.12,False,未匹配,,,0,,,,
000400.SZ,2025-12-10,-0.074,-0.096,False,未匹配,,,0,,,,
000401.SZ,2025-12-01,0.01,0.008,False,未匹配,,,0,,,,
000401.SZ,2025-12-02,0.004,0.002,False,未匹配,,,0,,,,
000401.SZ,2025-12-03,0.006,0.004,False,未匹配,,,0,,,,
000401.SZ,2025-12-04,-0.004,-0.006,False,未匹配,,,0,,,,
000401.SZ,2025-12-05,-0.004,-0.006,False,未匹配,,,0,,,,
000401.SZ,2025-12-08,0.006,0.006,False,未匹配,,,0,,,,
000401.SZ,2025-12-09,-0.008,-0.012,False,未匹配,,,0,,,,
000401.SZ,2025-12-10,-0.004,-0.01,False,未匹配,,,0,,,,
000402.SZ,2025-12-01,0.016,0.014,False,未匹配,,,0,,,,
000402.SZ,2025-12-02,0.006,0.006,False,未匹配,,,0,,,,
000402.SZ,2025-12-03,-0.004,-0.006,False,未匹配,,,0,,,,
000402.SZ,2025-12-04,-0.002,-0.004,False,未匹配,,,0,,,,
000402.SZ,2025-12-05,0.004,-0.002,False,未匹配,,,0,,,,
000402.SZ,2025-12-08,0.01,0.008,False,未匹配,,,0,,,,
000402.SZ,2025-12-10,-0.006,-0.012,False,未匹配,,,0,,,,
000403.SZ,2025-12-01,0.054,0.048,False,未匹配,,,0,,,,
000403.SZ,2025-12-03,-0.02,-0.034,False,未匹配,,,0,,,,
000403.SZ,2025-12-04,-0.004,-0.01,False,未匹配,,,0,,,,
000403.SZ,2025-12-05,-0.034,-0.046,False,未匹配,,,0,,,,
000403.SZ,2025-12-08,0.048,0.046,False,未匹配,,,0,,,,
000403.SZ,2025-12-10,-0.066,-0.084,False,未匹配,,,0,,,,
000404.SZ,2025-12-01,0.008,0.0,False,未匹配,,,0,,,,
000404.SZ,2025-12-02,0.014,0.016,False,未匹配,,,0,,,,
000404.SZ,2025-12-03,0.002,0.0,False,未匹配,,,0,,,,
000404.SZ,2025-12-05,-0.01,-0.016,False,未匹配,,,0,,,,
000404.SZ,2025-12-08,-0.002,-0.004,False,未匹配,,,0,,,,
000404.SZ,2025-12-10,-0.01,-0.018,False,未匹配,,,0,,,,
000407.SZ,2025-12-01,0.03,0.026,True,后一天,1.0,2025-12-02,80,,,,
000407.SZ,2025-12-02,0.018,-0.008,True,当日,0.0,2025-12-02,100,3.9370078740157513,,,
000407.SZ,2025-12-03,0.044,0.038,False,未匹配,,,0,,,,
000407.SZ,2025-12-05,-0.046,-0.062,False,未匹配,,,0,,,,
000407.SZ,2025-12-08,0.0,-0.002,False,未匹配,,,0,,,,
000407.SZ,2025-12-10,-0.008,-0.018,False,未匹配,,,0,,,,
000408.SZ,2025-12-01,0.442,-0.014,True,当日,0.0,2025-12-01,100,-0.2692429521697841,2.169781438074128,5.923344947735183,
000408.SZ,2025-12-02,-0.042,-0.068,False,未匹配,,,0,2.445609020168344,6.209306018739077,7.638558043512787,
000408.SZ,2025-12-03,0.158,-0.064,False,未匹配,,,0,3.673849015656472,5.068981553247552,,8.200279026507506
000408.SZ,2025-12-04,0.312,0.048,False,未匹配,,,0,1.3456937799043147,,,1.8241626794258357
000408.SZ,2025-12-05,0.056,0.054,False,未匹配,,,0,,,2.980230156388309,3.275302449100028
000408.SZ,2025-12-08,-0.128,-0.168,False,未匹配,,,0,-2.4355300859598894,0.28653295128940237,,
000408.SZ,2025-12-10,-0.356,-0.496,False,未匹配,,,0,,,,
000409.SZ,2025-12-01,0.018,0.014,False,未匹配,,,0,,,,
000409.SZ,2025-12-02,-0.02,-0.034,False,未匹配,,,0,,,,
000409.SZ,2025-12-03,0.004,0.002,False,未匹配,,,0,,,,
000409.SZ,2025-12-05,-0.028,-0.046,False,未匹配,,,0,,,,
000409.SZ,2025-12-08,0.074,0.074,False,未匹配,,,0,,,,
000409.SZ,2025-12-10,-0.024,-0.032,False,未匹配,,,0,,,,
000410.SZ,2025-12-01,0.04,0.024,False,未匹配,,,0,,,,
000410.SZ,2025-12-02,0.026,0.026,False,未匹配,,,0,,,,
000410.SZ,2025-12-03,-0.006,-0.026,False,未匹配,,,0,,,,
000410.SZ,2025-12-04,0.0,-0.006,False,未匹配,,,0,,,,
000410.SZ,2025-12-05,0.006,0.002,False,未匹配,,,0,,,,
000410.SZ,2025-12-10,-0.024,-0.032,False,未匹配,,,0,,,,
000411.SZ,2025-12-01,-0.034,-0.054,False,未匹配,,,0,,,,
000411.SZ,2025-12-02,-0.026,-0.042,False,未匹配,,,0,,,,
000411.SZ,2025-12-03,0.088,0.0,False,未匹配,,,0,,,,
000411.SZ,2025-12-08,-0.04,-0.068,False,未匹配,,,0,,,,
000411.SZ,2025-12-10,-0.064,-0.088,False,未匹配,,,0,,,,
000415.SZ,2025-12-01,0.008,0.002,False,未匹配,,,0,,,,
000415.SZ,2025-12-02,0.008,0.002,False,未匹配,,,0,1.3477088948787015,1.617250673854449,4.312668463611864,
000415.SZ,2025-12-03,0.016,0.018,False,未匹配,,,0,0.2659574468085168,2.9255319148936256,,
000415.SZ,2025-12-04,0.006,0.006,False,未匹配,,,0,2.6525198938992065,,,
000415.SZ,2025-12-05,0.0,-0.006,False,未匹配,,,0,,,,-1.2919896640826942
000415.SZ,2025-12-10,-0.008,-0.014,False,未匹配,,,0,,,,
000417.SZ,2025-12-01,0.1,0.104,True,后一天,1.0,2025-12-02,80,,,,
000417.SZ,2025-12-02,0.072,0.026,True,当日,0.0,2025-12-02,100,4.9934296977660955,2.6281208935610945,,
000417.SZ,2025-12-03,0.084,0.004,False,未匹配,,,0,-2.2528160200250387,,,
000417.SZ,2025-12-04,-0.084,-0.134,False,未匹配,,,0,,,,
000417.SZ,2025-12-08,-0.068,-0.086,False,未匹配,,,0,,,,
000417.SZ,2025-12-09,0.03,0.024,False,未匹配,,,0,,,,
000419.SZ,2025-12-01,0.018,0.016,False,未匹配,,,0,,,,
000419.SZ,2025-12-02,-0.008,-0.016,False,未匹配,,,0,,,,
000419.SZ,2025-12-05,-0.012,-0.022,False,未匹配,,,0,,,,
000419.SZ,2025-12-08,0.01,0.01,False,未匹配,,,0,,,,
000419.SZ,2025-12-09,-0.014,-0.022,False,未匹配,,,0,,,,
000419.SZ,2025-12-10,0.006,-0.008,False,未匹配,,,0,,,,
000420.SZ,2025-12-01,0.01,0.006,False,未匹配,,,0,,,,
000420.SZ,2025-12-03,-0.004,-0.008,False,未匹配,,,0,,,,
000420.SZ,2025-12-05,-0.004,-0.008,False,未匹配,,,0,,,,
000420.SZ,2025-12-08,0.014,0.014,False,未匹配,,,0,,,,
000420.SZ,2025-12-09,0.006,0.006,False,未匹配,,,0,,,,
000420.SZ,2025-12-10,-0.004,-0.006,False,未匹配,,,0,,,,
000421.SZ,2025-12-01,0.05,0.034,False,未匹配,,,0,,,,
000421.SZ,2025-12-02,0.002,-0.002,False,未匹配,,,0,,,,
000421.SZ,2025-12-05,-0.02,-0.028,False,未匹配,,,0,,,,
000421.SZ,2025-12-08,-0.008,-0.016,False,未匹配,,,0,,,,
000421.SZ,2025-12-09,0.002,0.0,False,未匹配,,,0,,,,
000421.SZ,2025-12-10,0.014,0.016,False,未匹配,,,0,,,,
000422.SZ,2025-12-01,0.146,0.152,False,未匹配,,,0,,,,
000422.SZ,2025-12-03,-0.038,-0.056,False,未匹配,,,0,,,,
000422.SZ,2025-12-05,-0.04,-0.062,False,未匹配,,,0,,,,
000422.SZ,2025-12-08,0.014,0.016,False,未匹配,,,0,,,,
000422.SZ,2025-12-10,-0.026,-0.05,False,未匹配,,,0,,,,
000423.SZ,2025-12-01,0.044,0.054,False,未匹配,,,0,,,,
000423.SZ,2025-12-02,0.102,0.032,False,未匹配,,,0,,,,
000423.SZ,2025-12-03,0.104,0.05,False,未匹配,,,0,,,,
000423.SZ,2025-12-05,-0.03,-0.064,False,未匹配,,,0,,,,
000423.SZ,2025-12-08,0.052,0.058,False,未匹配,,,0,,,,
000423.SZ,2025-12-10,-0.06,-0.092,False,未匹配,,,0,,,,
000425.SZ,2025-12-01,-0.054,-0.07,True,后一天,1.0,2025-12-02,80,,,,
000425.SZ,2025-12-02,0.006,-0.01,True,当日,0.0,2025-12-02,100,0.0,1.9980970504281719,5.708848715509036,
000425.SZ,2025-12-03,0.086,0.094,True,后两天,2.0,2025-12-05,75,1.9980970504281719,5.708848715509036,,
000425.SZ,2025-12-04,0.01,0.004,True,后一天,1.0,2025-12-05,85,3.6380597014925256,,,
000425.SZ,2025-12-05,0.054,0.014,True,当日,0.0,2025-12-05,100,,,,1.1701170117011772
000425.SZ,2025-12-10,-0.022,-0.062,False,未匹配,,,0,,,,
000426.SZ,2025-12-01,0.584,0.184,True,当日,0.0,2025-12-01,100,-1.583042661658179,-2.870941776227529,-7.002951435470905,
000426.SZ,2025-12-03,-0.26,-0.326,False,未匹配,,,0,-4.254143646408857,-2.348066298342545,,-3.3701657458563696
000426.SZ,2025-12-05,-0.348,-0.472,False,未匹配,,,0,,,-1.0466760961810595,-0.48090523338048574
000426.SZ,2025-12-08,0.016,0.014,False,未匹配,,,0,-2.973127501429386,0.571755288736429,,
000426.SZ,2025-12-09,-0.202,-0.268,False,未匹配,,,0,3.6535061873895174,,,
000426.SZ,2025-12-10,0.072,-0.1,False,未匹配,,,0,,,,
000428.SZ,2025-12-01,0.018,0.016,False,未匹配,,,0,,,,
000428.SZ,2025-12-02,0.002,0.0,False,未匹配,,,0,,,,
000428.SZ,2025-12-05,-0.01,-0.014,False,未匹配,,,0,,,,
000428.SZ,2025-12-08,0.002,0.0,False,未匹配,,,0,,,,
000428.SZ,2025-12-09,0.008,0.006,False,未匹配,,,0,,,,
000428.SZ,2025-12-10,0.01,0.008,False,未匹配,,,0,,,,
000429.SZ,2025-12-01,0.024,-0.018,False,未匹配,,,0,,,,
000429.SZ,2025-12-02,0.076,0.078,False,未匹配,,,0,,,,
000429.SZ,2025-12-03,0.014,0.01,False,未匹配,,,0,,,,
000429.SZ,2025-12-04,0.004,0.004,False,未匹配,,,0,,,,
000429.SZ,2025-12-05,-0.032,-0.042,False,未匹配,,,0,,,,
000429.SZ,2025-12-09,-0.006,-0.022,False,未匹配,,,0,,,,
000429.SZ,2025-12-10,0.0,-0.01,False,未匹配,,,0,,,,
000430.SZ,2025-12-01,0.024,0.002,False,未匹配,,,0,,,,
000430.SZ,2025-12-02,-0.012,-0.016,False,未匹配,,,0,,,,
000430.SZ,2025-12-03,-0.006,-0.012,False,未匹配,,,0,,,,
000430.SZ,2025-12-05,-0.05,-0.066,False,未匹配,,,0,,,,
000430.SZ,2025-12-08,-0.016,-0.022,False,未匹配,,,0,,,,
000430.SZ,2025-12-09,0.02,0.018,False,未匹配,,,0,,,,
000430.SZ,2025-12-10,0.0,-0.002,False,未匹配,,,0,,,,
000488.SZ,2025-12-01,0.002,0.0,False,未匹配,,,0,,,,
000488.SZ,2025-12-02,-0.002,-0.004,False,未匹配,,,0,,,,
000488.SZ,2025-12-03,0.0,-0.002,False,未匹配,,,0,,,,
000488.SZ,2025-12-05,-0.002,-0.004,False,未匹配,,,0,,,,
000488.SZ,2025-12-08,0.006,0.004,False,未匹配,,,0,,,,
000488.SZ,2025-12-09,0.006,0.006,False,未匹配,,,0,,,,
000488.SZ,2025-12-10,0.0,-0.004,False,未匹配,,,0,,,,
000498.SZ,2025-12-01,0.01,0.01,False,未匹配,,,0,,,,
000498.SZ,2025-12-02,0.008,0.006,False,未匹配,,,0,,,,
000498.SZ,2025-12-03,0.004,0.004,False,未匹配,,,0,,,,
000498.SZ,2025-12-05,-0.004,-0.008,False,未匹配,,,0,,,,
000498.SZ,2025-12-10,-0.006,-0.014,False,未匹配,,,0,,,,
000501.SZ,2025-12-02,-0.038,-0.064,False,未匹配,,,0,,,,
000501.SZ,2025-12-05,-0.018,-0.032,False,未匹配,,,0,,,,
000501.SZ,2025-12-08,0.034,0.018,False,未匹配,,,0,,,,
000501.SZ,2025-12-09,0.012,0.008,False,未匹配,,,0,,,,
000501.SZ,2025-12-10,0.034,0.016,False,未匹配,,,0,,,,
000503.SZ,2025-12-01,0.016,0.012,False,未匹配,,,0,,,,
000503.SZ,2025-12-02,0.006,-0.008,False,未匹配,,,0,,,,
000503.SZ,2025-12-04,-0.014,-0.02,False,未匹配,,,0,,,,
000503.SZ,2025-12-05,0.0,-0.004,False,未匹配,,,0,,,,
000503.SZ,2025-12-08,0.044,0.03,False,未匹配,,,0,,,,
000503.SZ,2025-12-10,-0.008,-0.02,False,未匹配,,,0,,,,
000504.SZ,2025-12-01,0.018,0.014,False,未匹配,,,0,,,,
000504.SZ,2025-12-02,-0.022,-0.03,False,未匹配,,,0,,,,
000504.SZ,2025-12-03,0.018,-0.014,False,未匹配,,,0,,,,
000504.SZ,2025-12-05,-0.03,-0.04,False,未匹配,,,0,,,,
000504.SZ,2025-12-08,0.036,0.03,False,未匹配,,,0,,,,
000504.SZ,2025-12-09,0.02,0.022,False,未匹配,,,0,,,,
000504.SZ,2025-12-10,0.012,0.004,False,未匹配,,,0,,,,
000505.SZ,2025-12-01,0.05,0.032,False,未匹配,,,0,,,,
000505.SZ,2025-12-02,0.036,0.018,False,未匹配,,,0,,,,
000505.SZ,2025-12-03,0.09,0.068,False,未匹配,,,0,,,,
000505.SZ,2025-12-05,-0.036,-0.058,True,后三天,3.0,2025-12-10,65,,,,
000505.SZ,2025-12-08,0.04,0.022,True,后两天,2.0,2025-12-10,80,,,,
000505.SZ,2025-12-10,0.002,-0.038,True,当日,0.0,2025-12-10,100,,,,
000506.SZ,2025-12-01,0.042,0.014,False,未匹配,,,0,,,,
000506.SZ,2025-12-03,-0.048,-0.064,False,未匹配,,,0,,,,
000506.SZ,2025-12-05,-0.012,-0.03,False,未匹配,,,0,,,,
000506.SZ,2025-12-08,-0.008,-0.016,False,未匹配,,,0,,,,
000506.SZ,2025-12-09,0.048,0.028,False,未匹配,,,0,3.1799163179916388,,,
000506.SZ,2025-12-10,0.028,0.022,False,未匹配,,,0,,,,
000507.SZ,2025-12-01,0.016,0.01,False,未匹配,,,0,,,,
000507.SZ,2025-12-02,0.006,0.004,False,未匹配,,,0,,,,
000507.SZ,2025-12-03,0.004,0.002,False,未匹配,,,0,,,,
000507.SZ,2025-12-05,-0.008,-0.012,False,未匹配,,,0,,,,
000507.SZ,2025-12-08,0.004,0.0,False,未匹配,,,0,,,,
000507.SZ,2025-12-10,0.0,-0.004,False,未匹配,,,0,,,,
000509.SZ,2025-12-01,0.002,0.0,False,未匹配,,,0,,,,
000509.SZ,2025-12-03,-0.016,-0.026,False,未匹配,,,0,,,,
000509.SZ,2025-12-05,-0.014,-0.022,False,未匹配,,,0,,,,
000509.SZ,2025-12-08,0.012,0.0,False,未匹配,,,0,,,,
000509.SZ,2025-12-09,-0.028,-0.036,False,未匹配,,,0,,,,
000509.SZ,2025-12-10,-0.008,-0.024,False,未匹配,,,0,,,,
000510.SZ,2025-12-01,0.086,0.006,True,当日,0.0,2025-12-01,100,-1.6835016835016876,2.918069584736249,12.570145903479228,
000510.SZ,2025-12-03,-0.086,-0.15,False,未匹配,,,0,9.37840785169029,12.758996728462376,,5.234460196292262
000510.SZ,2025-12-04,0.094,-0.016,False,未匹配,,,0,3.0907278165503542,,,-7.078763708873372
000510.SZ,2025-12-05,0.194,0.096,False,未匹配,,,0,,,-6.673114119922626,
000513.SZ,2025-12-01,-0.034,-0.082,False,未匹配,,,0,,,,
000513.SZ,2025-12-03,-0.018,-0.056,False,未匹配,,,0,,,,
000513.SZ,2025-12-04,0.028,0.032,False,未匹配,,,0,,,,
000513.SZ,2025-12-05,-0.038,-0.072,False,未匹配,,,0,,,,
000513.SZ,2025-12-08,0.026,0.022,False,未匹配,,,0,,,,
000513.SZ,2025-12-09,0.044,0.026,False,未匹配,,,0,,,,
000513.SZ,2025-12-10,-0.052,-0.072,False,未匹配,,,0,,,,
000514.SZ,2025-12-01,0.038,0.044,False,未匹配,,,0,,,,
000514.SZ,2025-12-03,0.006,-0.014,False,未匹配,,,0,,,,
000514.SZ,2025-12-05,-0.012,-0.024,False,未匹配,,,0,,,,
000514.SZ,2025-12-08,0.032,0.03,False,未匹配,,,0,,,,
000514.SZ,2025-12-10,-0.012,-0.018,False,未匹配,,,0,,,,
000516.SZ,2025-12-01,0.014,0.0,False,未匹配,,,0,,,,
000516.SZ,2025-12-03,-0.004,-0.01,False,未匹配,,,0,,,,
000516.SZ,2025-12-05,-0.006,-0.016,False,未匹配,,,0,,,,
000516.SZ,2025-12-08,0.002,0.0,False,未匹配,,,0,,,,
000516.SZ,2025-12-09,0.004,-0.002,False,未匹配,,,0,,,,
000516.SZ,2025-12-10,0.008,0.008,False,未匹配,,,0,,,,
000517.SZ,2025-12-01,0.008,0.006,False,未匹配,,,0,,,,
000517.SZ,2025-12-02,0.0,-0.004,False,未匹配,,,0,,,,
000517.SZ,2025-12-03,0.004,0.0,False,未匹配,,,0,,,,
000517.SZ,2025-12-05,-0.01,-0.014,False,未匹配,,,0,,,,
000517.SZ,2025-12-08,0.002,0.0,False,未匹配,,,0,,,,
000517.SZ,2025-12-10,-0.008,-0.02,False,未匹配,,,0,,,,
000518.SZ,2025-12-01,-0.002,-0.006,False,未匹配,,,0,,,,
000518.SZ,2025-12-03,-0.008,-0.012,False,未匹配,,,0,,,,
000518.SZ,2025-12-04,0.0,-0.006,False,未匹配,,,0,,,,
000518.SZ,2025-12-05,0.004,0.0,False,未匹配,,,0,,,,
000518.SZ,2025-12-08,0.006,0.006,False,未匹配,,,0,,,,
000518.SZ,2025-12-10,-0.004,-0.008,False,未匹配,,,0,,,,
000519.SZ,2025-12-01,0.054,0.02,False,未匹配,,,0,,,,
000519.SZ,2025-12-02,0.014,0.01,False,未匹配,,,0,,,,
000519.SZ,2025-12-03,-0.01,-0.018,False,未匹配,,,0,,,,
000519.SZ,2025-12-05,-0.028,-0.044,False,未匹配,,,0,,,,
000519.SZ,2025-12-08,0.1,0.058,False,未匹配,,,0,,,,
000519.SZ,2025-12-09,-0.008,-0.012,False,未匹配,,,0,,,,
000519.SZ,2025-12-10,-0.016,-0.02,False,未匹配,,,0,,,,
000520.SZ,2025-12-01,0.07,0.072,True,后三天,3.0,2025-12-04,65,,,,
000520.SZ,2025-12-04,-0.038,-0.048,True,当日,0.0,2025-12-04,90,,,,
000520.SZ,2025-12-08,-0.006,-0.01,False,未匹配,,,0,,,,
000520.SZ,2025-12-10,-0.014,-0.02,False,未匹配,,,0,,,,
000521.SZ,2025-12-01,0.004,-0.008,False,未匹配,,,0,,,,
000521.SZ,2025-12-02,0.022,0.02,False,未匹配,,,0,,,,
000521.SZ,2025-12-03,0.01,0.01,False,未匹配,,,0,,,,
000521.SZ,2025-12-05,-0.01,-0.016,False,未匹配,,,0,,,,
000521.SZ,2025-12-08,0.0,-0.004,False,未匹配,,,0,,,,
000521.SZ,2025-12-10,-0.004,-0.008,False,未匹配,,,0,,,,
000523.SZ,2025-12-01,-0.004,-0.008,False,未匹配,,,0,,,,
000523.SZ,2025-12-03,-0.006,-0.012,False,未匹配,,,0,,,,
000523.SZ,2025-12-05,-0.012,-0.026,False,未匹配,,,0,,,,
000523.SZ,2025-12-08,0.002,0.0,False,未匹配,,,0,,,,
000523.SZ,2025-12-10,-0.012,-0.016,False,未匹配,,,0,,,,
000524.SZ,2025-12-01,0.048,0.018,False,未匹配,,,0,,,,
000524.SZ,2025-12-05,-0.04,-0.052,False,未匹配,,,0,,,,
000524.SZ,2025-12-08,0.014,0.016,False,未匹配,,,0,,,,
000524.SZ,2025-12-09,0.03,0.028,False,未匹配,,,0,,,,
000524.SZ,2025-12-10,0.054,0.044,False,未匹配,,,0,,,,
000525.SZ,2025-12-01,0.028,0.016,False,未匹配,,,0,,,,
000525.SZ,2025-12-03,-0.016,-0.024,False,未匹配,,,0,,,,
000525.SZ,2025-12-04,-0.002,-0.006,False,未匹配,,,0,,,,
000525.SZ,2025-12-05,-0.004,-0.006,False,未匹配,,,0,,,,
000525.SZ,2025-12-08,0.018,0.01,False,未匹配,,,0,,,,
000525.SZ,2025-12-10,0.002,-0.012,False,未匹配,,,0,,,,
000526.SZ,2025-12-01,0.044,0.038,False,未匹配,,,0,,,,
000526.SZ,2025-12-03,-0.058,-0.112,False,未匹配,,,0,,,,
000526.SZ,2025-12-04,-0.038,-0.06,False,未匹配,,,0,,,,
000526.SZ,2025-12-05,0.04,0.026,False,未匹配,,,0,,,,
000526.SZ,2025-12-08,0.254,0.144,False,未匹配,,,0,,,,
000526.SZ,2025-12-09,0.316,0.226,False,未匹配,,,0,,,,
000526.SZ,2025-12-10,0.048,0.04,False,未匹配,,,0,,,,
000528.SZ,2025-12-01,-0.028,-0.038,True,后一天,1.0,2025-12-02,75,,,,
000528.SZ,2025-12-02,-0.008,-0.02,True,当日,0.0,2025-12-02,90,,2.6122448979591857,,
000528.SZ,2025-12-03,0.006,-0.002,False,未匹配,,,0,,,,
000528.SZ,2025-12-04,-0.018,-0.024,False,未匹配,,,0,,,,
000528.SZ,2025-12-05,0.034,0.0,False,未匹配,,,0,,,,
000528.SZ,2025-12-09,-0.034,-0.048,False,未匹配,,,0,,,,
000528.SZ,2025-12-10,-0.04,-0.088,False,未匹配,,,0,,,,
000529.SZ,2025-12-01,0.01,0.002,False,未匹配,,,0,,,,
000529.SZ,2025-12-02,0.006,0.006,False,未匹配,,,0,,,,
000529.SZ,2025-12-05,-0.016,-0.028,False,未匹配,,,0,,,,
000529.SZ,2025-12-08,0.028,0.032,False,未匹配,,,0,,,,
000529.SZ,2025-12-09,-0.002,-0.008,False,未匹配,,,0,,,,
000529.SZ,2025-12-10,0.002,-0.002,False,未匹配,,,0,,,,
000530.SZ,2025-12-01,0.058,0.02,True,后一天,1.0,2025-12-02,90,,,,
000530.SZ,2025-12-02,0.156,0.128,True,当日,0.0,2025-12-02,100,2.9530201342281845,,1.4765100671140863,
000530.SZ,2025-12-03,0.208,0.156,True,后两天,2.0,2025-12-05,80,,-1.4341590612777095,,-1.5645371577574982
000530.SZ,2025-12-05,-0.1,-0.188,True,当日,0.0,2025-12-05,90,,,-0.13227513227512946,
000530.SZ,2025-12-09,-0.014,-0.042,True,当日,0.0,2025-12-09,90,,,,
000530.SZ,2025-12-10,-0.044,-0.058,False,未匹配,,,0,,,,
000531.SZ,2025-12-01,0.012,0.01,False,未匹配,,,0,,,,
000531.SZ,2025-12-02,-0.01,-0.014,False,未匹配,,,0,,,,
000531.SZ,2025-12-03,0.0,-0.004,False,未匹配,,,0,,,,
000531.SZ,2025-12-04,-0.006,-0.01,False,未匹配,,,0,,,,
000531.SZ,2025-12-05,-0.004,-0.01,False,未匹配,,,0,,,,
000531.SZ,2025-12-10,-0.002,-0.008,False,未匹配,,,0,,,,
000532.SZ,2025-12-01,0.036,0.038,False,未匹配,,,0,,,,
000532.SZ,2025-12-03,-0.026,-0.034,False,未匹配,,,0,,,,
000532.SZ,2025-12-05,-0.03,-0.042,False,未匹配,,,0,,,,
000532.SZ,2025-12-08,0.07,0.054,False,未匹配,,,0,,,,
000532.SZ,2025-12-10,-0.024,-0.05,False,未匹配,,,0,,,,
000533.SZ,2025-12-01,0.048,0.042,False,未匹配,,,0,,,,
000533.SZ,2025-12-02,-0.008,-0.014,False,未匹配,,,0,,,,
000533.SZ,2025-12-05,-0.004,-0.026,False,未匹配,,,0,,,,
000533.SZ,2025-12-08,0.082,0.08,False,未匹配,,,0,,,,
000534.SZ,2025-12-01,0.138,0.158,False,未匹配,,,0,,,,
